visitorid,itemid,rating
130478,89777,112
130492,3566,116
130492,274051,113
130492,415833,116
130658,432842,111
130847,371155,123
130917,150100,111
130968,269452,115
130983,7942,122
131371,20659,111
131371,325521,112
131578,242521,114
131595,48030,113
131725,216271,111
131764,96233,110
131768,153778,122
131861,196180,113
131954,93705,111
132066,122069,104
132168,378893,110
132277,196800,325
132645,460668,112
132676,104116,170
132676,271823,157
132676,338939,128
132676,381613,144
132727,158666,232
132804,285822,112
132823,218339,111
132829,335457,111
132882,406382,112
133120,132347,112
133166,211061,112
133166,264297,112
133456,160115,115
133632,461686,112
133645,200180,117
133777,62613,113
133817,37011,111
134169,212006,111
134248,191330,116
134290,365015,111
134360,273041,111
134407,263338,215
134407,431417,213
134524,381262,113
134586,425477,102
134685,356012,126
134805,52358,112
134868,26210,111
135153,33912,114
135201,314217,111
135511,410616,110
135719,128296,224
135719,268883,123
135719,420960,122
135738,9199,115
135931,399830,103
135997,247141,116
136002,448428,114
136630,23762,116
136855,13925,112
136903,9126,101
137011,73898,113
137011,341344,119
137057,432793,118
137110,129121,112
137223,250942,102
137285,163751,111
137285,445224,112
137452,288846,111
137613,248455,111
137876,79877,211
138021,233099,125
138021,285154,124
138021,422376,112
138131,8523,112
138131,11663,112
138131,14932,111
138131,23257,112
138131,33245,112
138131,36378,110
138131,43590,121
138131,47415,111
138131,49156,111
138131,52367,111
138131,58719,111
138131,59508,111
138131,61716,111
138131,67486,122
138131,69101,111
138131,69533,111
138131,71233,111
138131,74833,111
138131,76491,111
138131,81252,111
138131,85832,110
138131,86844,112
138131,89212,112
138131,105334,111
138131,107792,111
138131,109356,111
138131,111240,111
138131,113419,112
138131,117551,111
138131,118504,112
138131,119736,419
138131,122561,111
138131,123548,111
138131,127842,101
138131,127939,111
138131,128569,101
138131,130113,104
138131,134191,103
138131,135004,113
138131,137454,111
138131,138427,122
138131,139814,111
138131,144076,111
138131,146100,111
138131,150877,111
138131,150882,204
138131,151061,102
138131,153301,112
138131,161911,111
138131,164276,111
138131,166683,112
138131,172894,223
138131,173617,101
138131,174074,111
138131,174185,122
138131,175652,111
138131,176995,111
138131,179601,111
138131,184391,111
138131,186702,111
138131,189818,113
138131,191640,111
138131,201671,111
138131,205582,111
138131,208505,113
138131,212006,112
138131,214415,111
138131,215596,111
138131,218385,101
138131,220066,111
138131,220749,115
138131,222208,114
138131,226300,112
138131,229094,112
138131,231482,111
138131,242694,215
138131,243566,111
138131,244458,111
138131,245168,111
138131,250301,111
138131,256513,124
138131,257040,111
138131,259822,112
138131,264179,112
138131,266085,111
138131,267010,121
138131,268883,111
138131,268956,115
138131,271151,112
138131,281717,111
138131,283916,111
138131,284463,111
138131,286731,107
138131,289096,111
138131,289633,111
138131,290003,112
138131,294337,112
138131,300670,111
138131,300823,122
138131,301284,122
138131,301721,122
138131,307306,112
138131,307728,102
138131,309778,125
138131,318333,445
138131,326449,113
138131,332224,112
138131,335913,111
138131,336359,112
138131,336861,111
138131,342288,122
138131,344071,110
138131,346436,112
138131,351027,111
138131,356626,111
138131,357111,111
138131,358211,111
138131,362059,102
138131,362348,111
138131,362634,111
138131,362760,111
138131,362807,112
138131,369158,319
138131,369933,112
138131,370390,112
138131,373318,111
138131,376934,111
138131,377286,112
138131,377380,215
138131,379493,111
138131,381265,113
138131,390689,123
138131,390934,114
138131,390984,111
138131,393419,111
138131,398887,111
138131,399592,111
138131,403591,112
138131,409655,112
138131,413686,125
138131,416187,123
138131,419701,111
138131,420960,111
138131,428446,123
138131,434282,102
138131,441415,102
138131,441734,111
138131,441966,111
138131,442131,112
138131,442837,111
138131,446815,111
138131,448220,111
138131,448453,111
138131,457045,111
138131,458608,111
138131,466109,111
138304,134906,110
138322,196629,111
138391,230257,112
138458,388097,115
138992,331311,113
139064,267010,111
139392,367664,101
139696,397621,111
139805,389585,115
139850,125071,110
139850,235018,110
139850,239570,112
139850,299044,111
139850,311341,110
139891,78494,110
140115,350629,115
140378,177555,113
140568,278893,110
140572,396930,121
140810,292353,112
140884,8651,114
141016,335454,111
141135,399243,112
141660,321129,112
141701,334094,111
141790,241752,111
141812,168386,112
141819,244571,115
141889,254432,111
141905,395596,110
142099,116624,113
142284,301368,101
142511,301717,116
142611,345156,112
142649,237960,112
142785,240777,200
143054,2082,111
143059,8847,110
143059,186094,112
143059,324954,111
143136,390357,112
143174,317987,111
143229,244756,112
143361,342331,111
143411,355393,114
143585,147037,114
143630,5730,112
143679,384397,123
143811,193272,111
144274,181576,226
144291,69799,114
144378,324963,114
144508,116587,120
144513,59765,110
144513,187992,123
144730,358348,111
144849,268490,114
144849,332078,116
144849,406100,318
145261,201955,111
145261,388536,111
145274,195553,112
145274,420697,112
145274,439312,102
145473,108458,111
145492,464649,112
145494,274460,112
145611,369924,111
145936,340918,111
145936,400868,112
146419,2657,111
146458,409804,101
146479,410711,111
146505,63294,111
146522,73602,117
146547,75482,130
146547,222082,160
146643,32412,112
146643,81478,111
146643,170021,112
146643,417973,113
146698,121409,111
146698,133814,143
146698,213423,222
146698,357978,111
146997,212036,123
147096,277767,115
147248,445351,113
147585,25189,115
147808,55161,112
147954,1891,112
148192,286944,111
148227,324391,111
148244,7943,131
148264,19278,111
148402,238321,112
148453,389814,113
148485,48105,111
148531,218576,111
148602,398489,111
148615,303637,103
148658,18038,114
148811,93556,111
148853,30139,112
148923,9620,103
149166,248630,111
149194,143621,115
149420,369040,116
149673,352841,112
149854,204808,110
149854,207993,113
149854,346655,113
149854,358598,122
149978,69941,112
149978,253156,112
149978,358211,112
149990,424929,113
150133,262666,127
150184,3024,117
150421,261589,113
150651,60479,222
150651,77100,232
150651,253574,221
150651,326609,222
150737,158912,111
150928,414078,101
150983,48030,112
151077,364074,124
151280,322123,112
151448,173956,113
151476,13825,111
151476,228287,110
151498,413921,111
151740,224595,113
151847,317938,121
151905,115258,131
152089,164543,113
152357,164345,110
152357,380196,116
152381,150809,112
152404,334920,110
152420,99675,111
152420,256655,111
152420,268659,111
152420,338262,112
152693,44890,113
152693,161613,111
152693,191852,112
152693,333681,111
152793,218215,114
152887,250547,111
152891,137454,114
152902,296448,110
152963,168,111
152963,387,112
152963,546,117
152963,1531,111
152963,2455,111
152963,3914,111
152963,5675,111
152963,6337,112
152963,9877,227
152963,10516,112
152963,11621,111
152963,12836,112
152963,13280,111
152963,15543,111
152963,17478,224
152963,17910,115
152963,20010,111
152963,21728,111
152963,21970,114
152963,25025,111
152963,26228,101
152963,27994,110
152963,29863,111
152963,31791,113
152963,31980,111
152963,32313,113
152963,33087,112
152963,34278,122
152963,34757,112
152963,37029,111
152963,37322,113
152963,38394,114
152963,39773,112
152963,43267,113
152963,43590,114
152963,45089,111
152963,45175,113
152963,45317,113
152963,45520,111
152963,51259,113
152963,51556,111
152963,54558,112
152963,55684,112
152963,55955,113
152963,57723,224
152963,63543,111
152963,67719,111
152963,69236,111
152963,73313,112
152963,76121,111
152963,77055,111
152963,79056,111
152963,79149,112
152963,82141,101
152963,85441,111
152963,85774,123
152963,88446,110
152963,89087,111
152963,89871,111
152963,90487,112
152963,92300,111
152963,92341,111
152963,92361,111
152963,95808,111
152963,96940,222
152963,97139,111
152963,98422,111
152963,98962,111
152963,101288,111
152963,101722,111
152963,103686,112
152963,104891,112
152963,105933,111
152963,109700,111
152963,110283,112
152963,110645,101
152963,110666,111
152963,111201,112
152963,112782,112
152963,114913,112
152963,115258,111
152963,119736,1418
152963,121086,111
152963,122931,111
152963,122984,102
152963,125831,111
152963,130101,111
152963,131298,112
152963,131745,111
152963,134484,111
152963,135311,114
152963,137427,111
152963,137787,111
152963,138661,111
152963,142881,111
152963,143929,114
152963,144131,110
152963,144717,111
152963,145868,111
152963,148666,113
152963,150235,111
152963,152120,113
152963,154802,101
152963,164035,111
152963,164828,112
152963,165789,111
152963,168952,114
152963,171427,223
152963,174489,114
152963,176323,112
152963,176385,111
152963,176869,111
152963,176995,112
152963,180492,112
152963,183068,113
152963,186702,102
152963,187934,112
152963,190000,119
152963,191203,111
152963,195234,111
152963,195958,111
152963,197561,112
152963,198921,111
152963,199348,113
152963,201816,113
152963,202920,112
152963,205561,111
152963,205702,111
152963,206767,111
152963,206930,111
152963,207430,111
152963,207572,111
152963,208820,112
152963,209204,111
152963,210002,111
152963,211080,112
152963,212060,112
152963,213306,111
152963,214282,111
152963,214757,112
152963,216930,112
152963,217605,112
152963,219660,110
152963,220472,111
152963,220540,111
152963,225514,112
152963,228229,113
152963,228392,111
152963,229225,111
152963,229984,111
152963,231482,112
152963,234255,112
152963,236158,111
152963,239006,111
152963,239016,113
152963,239581,112
152963,240160,101
152963,241072,111
152963,242007,112
152963,244258,112
152963,244458,112
152963,245168,111
152963,247601,111
152963,248063,111
152963,248455,226
152963,248605,114
152963,249247,123
152963,251594,113
152963,254500,112
152963,255919,112
152963,256706,111
152963,259962,111
152963,260042,112
152963,260194,113
152963,262826,111
152963,264846,110
152963,266512,116
152963,266725,111
152963,269528,113
152963,271324,111
152963,272837,111
152963,274374,112
152963,275487,112
152963,276821,111
152963,277247,101
152963,279656,112
152963,283916,111
152963,285729,112
152963,285995,110
152963,288652,113
152963,289103,112
152963,294073,110
152963,295448,113
152963,299164,112
152963,301147,111
152963,301721,101
152963,302144,111
152963,302559,111
152963,302959,111
152963,304839,221
152963,307074,111
152963,308102,112
152963,308283,111
152963,308648,115
152963,308779,111
152963,308851,110
152963,309273,111
152963,313163,112
152963,314285,112
152963,315919,111
152963,316031,112
152963,318697,110
152963,320130,454
152963,321785,111
152963,322501,112
152963,322717,113
152963,323578,111
152963,325310,113
152963,326779,111
152963,327424,113
152963,330506,111
152963,331937,111
152963,333566,111
152963,334401,200
152963,334423,111
152963,335193,113
152963,338660,111
152963,340825,227
152963,340960,113
152963,341070,112
152963,345279,111
152963,345613,112
152963,348162,111
152963,352230,200
152963,354301,110
152963,354881,114
152963,356668,112
152963,358348,112
152963,358428,111
152963,360825,112
152963,361483,111
152963,362697,111
152963,363491,111
152963,368060,111
152963,372188,111
152963,373107,111
152963,373108,111
152963,373861,112
152963,375150,111
152963,375444,111
152963,376008,111
152963,377868,111
152963,377981,224
152963,379511,111
152963,380196,113
152963,380578,112
152963,380649,111
152963,382317,111
152963,383504,113
152963,383864,111
152963,384302,120
152963,385355,111
152963,387318,111
152963,387377,111
152963,390591,111
152963,391049,111
152963,391515,111
152963,393562,111
152963,396853,112
152963,400077,102
152963,404927,111
152963,405380,120
152963,406609,111
152963,407320,112
152963,408451,112
152963,410515,111
152963,410582,111
152963,411280,224
152963,411934,111
152963,413310,111
152963,413986,112
152963,415884,113
152963,416399,226
152963,420028,111
152963,420960,233
152963,421198,112
152963,421702,112
152963,427639,111
152963,428827,112
152963,429765,111
152963,431216,112
152963,431472,114
152963,431853,111
152963,433305,110
152963,434277,113
152963,434682,113
152963,437457,111
152963,438484,114
152963,438603,111
152963,439956,112
152963,445447,111
152963,450082,115
152963,451703,112
152963,454022,111
152963,455183,111
152963,458109,111
152963,458265,110
152963,458365,111
152963,458945,112
152963,461614,111
152963,461686,120
152963,463804,111
153018,241752,112
153118,98719,110
153118,213834,112
153118,446411,110
153121,259467,111
153312,207430,112
153431,116589,140
153514,181705,111
153536,158666,113
153600,147684,117
153711,187138,111
153711,461651,101
153780,181188,112
153780,448453,122
153934,67438,111
154116,172890,112
154116,406700,113
154155,179238,111
154217,296057,212
154352,4117,112
154454,249434,117
154476,43267,111
154503,422679,112
154559,272263,116
154613,370162,111
154662,96904,110
154689,442725,101
154766,233439,112
154771,396463,111
154919,108924,110
154919,250375,110
154919,285154,112
154959,464895,112
154970,375332,351
155060,49088,111
155086,170390,113
155086,213834,112
155086,263245,112
155086,267196,112
155086,320130,111
155086,447890,111
155171,37254,219
155340,431472,113
155701,383001,111
155977,374698,113
156002,202354,111
156036,108486,113
156382,279316,111
156391,369197,114
156453,7943,111
156622,340808,111
156674,248455,111
156700,17108,143
156883,174489,110
156957,161911,102
156957,431447,112
156973,197394,101
157119,88560,110
157119,439442,111
157122,370236,112
157195,275339,143
157419,63769,110
157419,100367,113
157419,135703,110
157419,150185,111
157419,351982,222
157482,307074,111
157614,381211,112
157616,217278,126
157737,31893,114
157882,78494,113
157998,218576,113
158090,10572,112
158161,346627,118
158287,372762,118
158456,11296,111
158533,15058,121
158533,181202,125
158558,46660,111
158558,325508,111
158701,24059,111
158701,99020,112
158701,207825,112
158701,378621,110
158720,133224,111
158720,140527,111
158720,375160,111
159004,302329,112
159030,197962,112
159619,112047,122
159619,407947,125
159827,380212,103
160095,418690,111
160369,296217,113
160371,62549,116
160561,52653,111
160821,372298,112
160862,444363,101
161047,74264,124
161529,164035,111
161617,46232,111
161617,221550,111
161617,309372,110
161626,317822,114
161675,268883,114
161883,388897,113
161926,198087,111
161926,410889,111
162009,41849,113
162313,424265,111
162385,89931,102
162385,167590,113
162448,230834,114
162576,445105,111
162815,1684,111
162932,144540,112
163049,38965,146
163049,215051,138
163049,252319,143
163083,97441,111
163156,146471,224
163365,190463,129
163561,4538,111
163561,14932,114
163561,15564,112
163561,16200,112
163561,28212,111
163561,31644,112
163561,37254,133
163561,41422,111
163561,43526,113
163561,44001,112
163561,49196,114
163561,52039,112
163561,65580,115
163561,79097,122
163561,101747,113
163561,108618,111
163561,114121,112
163561,120098,112
163561,120446,116
163561,121540,112
163561,132418,112
163561,139515,113
163561,143418,111
163561,143643,111
163561,145197,112
163561,156522,111
163561,173253,110
163561,175662,112
163561,177636,112
163561,179033,113
163561,180009,101
163561,185305,111
163561,189926,111
163561,193507,111
163561,198209,145
163561,206925,122
163561,207815,111
163561,212743,112
163561,217387,112
163561,223739,112
163561,224614,112
163561,231819,112
163561,243171,112
163561,243376,111
163561,250908,111
163561,257412,113
163561,257767,112
163561,260256,103
163561,260546,111
163561,266825,111
